MONTH_REPORTED,DRIVER_START_MONTH,CITY,STATE,ZIP,NUMBER_OF_TRIPS,MULTIPLE_TNPS
2024-08-01,2024-03-01,Chicago,IL,60620,87,false
2024-08-01,2024-03-01,Chicago,IL,60620,87,false
2024-08-01,2023-12-01,Schererville,IN,46375,3,false
2024-08-01,2024-03-01,Inverness,IL,60010,0,false
2024-08-01,2024-02-01,Joliet,IL,60433,0,false
2024-08-01,2024-02-01,Joliet,IL,60433,0,false
2024-08-01,2024-02-01,Joliet,IL,60433,0,false
2024-08-01,2024-02-01,Joliet,IL,60433,0,false
2024-08-01,2024-02-01,Joliet,IL,60433,0,false
2024-08-01,2024-07-01,Buffalo Grove,IL,60089,34,false
2024-08-01,2024-04-01,Chicago,IL,60646,0,true
2024-08-01,2018-01-01,Carol Stream,IL,60188,80,true
2024-08-01,2024-01-01,Plano,TX,75024,170,false
2024-08-01,2019-11-01,Oak Park,IL,60304,2,false
2024-08-01,2016-12-01,Chicago,IL,60660,85,false
2024-08-01,2024-05-01,Chicago,IL,60651,22,false
2024-08-01,2024-05-01,Chicago,IL,60651,22,false
2024-08-01,2019-01-01,Chicago,IL,60645,85,true
2024-08-01,2024-01-01,Bolingbrook,IL,60490,0,false
2024-08-01,2024-01-01,Bolingbrook,IL,60490,0,false
2024-08-01,2024-01-01,Bolingbrook,IL,60490,0,false
2024-08-01,2023-10-01,Moultrie,GA,31768,154,false
2024-08-01,2019-05-01,Chicago,IL,60639,163,false
2024-08-01,2023-12-01,Waukegan,IL,60087,62,true
2024-08-01,2024-07-01,Crystal Lake,IL,60014,16,false
2024-08-01,2023-10-01,Chicago,IL,60640,178,false
2024-08-01,2024-01-01,Chicago,IL,60659,295,false
2024-08-01,2024-02-01,Chicago,IL,60645,60,false
2024-08-01,2024-01-01,Redmond,WA,98052,226,false
2024-08-01,2017-04-01,Chicago,IL,60649,487,true
2024-08-01,2023-08-01,Rosemont,IL,60018,201,false
2024-08-01,2017-10-01,Fremont,CA,94536,0,false
2024-08-01,2017-10-01,Chicago,IL,60641,259,true
2024-08-01,2018-09-01,Chicago,IL,60652,50,true
2024-08-01,2024-03-01,Maywood,IL,60153,33,false
2024-08-01,2023-11-01,Olympia Fields,IL,60461,62,false
2024-08-01,2018-02-01,Brooklyn,NY,11219,36,true
2024-08-01,2020-09-01,Chicago,IL,60641,545,true
2024-08-01,2017-01-01,Chicago,IL,60629,2,false
2024-08-01,2020-02-01,Bellwood,IL,60104,13,true
2024-08-01,2024-07-01,Cream Ridge,NJ,08514,86,false
2024-08-01,2020-07-01,Calumet City,IL,60409,30,true
2024-08-01,2023-12-01,Aurora,IL,60504,9,false
2024-08-01,2014-04-01,Chicago,IL,60659,363,true
2024-08-01,2024-01-01,Chicago,IL,60645,168,false
2024-08-01,2024-07-01,Chicago,IL,60626,229,false
2024-08-01,2023-05-01,Geneva,IL,60134,0,false
2024-08-01,2024-07-01,Chicago,IL,60634,393,false
2024-08-01,2021-07-01,Summit,IL,60501,43,true
2024-08-01,2021-10-01,Waterloo,IA,50703,0,false
2024-08-01,2019-10-01,Des Plaines,IL,60016,0,true
2024-08-01,2019-10-01,Des Plaines,IL,60016,0,true
2024-08-01,2024-04-01,Naperville,IL,60540,0,false
2024-08-01,2024-04-01,Naperville,IL,60540,0,false
2024-08-01,2024-04-01,Naperville,IL,60540,0,false
2024-08-01,2024-04-01,Naperville,IL,60540,0,false
2024-08-01,2024-04-01,Naperville,IL,60540,0,false
2024-08-01,2024-04-01,Naperville,IL,60540,0,false
2024-08-01,2024-04-01,Naperville,IL,60540,0,false
2024-08-01,2024-04-01,Naperville,IL,60540,0,false
2024-08-01,2024-04-01,Naperville,IL,60540,0,false
2024-08-01,2024-03-01,Chicago,IL,60641,676,false
2024-08-01,2021-09-01,Norridge,IL,60706,0,true
2024-08-01,2024-03-01,Chicago,IL,60656,17,false
2024-08-01,2021-09-01,Glendale Heights,IL,60139,1,false
2024-08-01,2020-01-01,,IN,,5,true
2024-08-01,2024-02-01,Chicago,IL,60609,183,false
2024-08-01,2024-07-01,Chicago,IL,60618,222,false
2024-08-01,2018-10-01,Chicago,IL,60606,76,false
2024-08-01,2024-07-01,Downers Grove,IL,60515,90,true
2024-08-01,2023-10-01,Hanover Park,IL,60133,0,false
2024-08-01,2023-10-01,Hanover Park,IL,60133,0,false
2024-08-01,2023-10-01,Hanover Park,IL,60133,0,false
2024-08-01,2023-10-01,Hanover Park,IL,60133,0,false
2024-08-01,2023-10-01,Hanover Park,IL,60133,0,false
2024-08-01,2023-10-01,Hanover Park,IL,60133,0,false
2024-08-01,2023-10-01,Hanover Park,IL,60133,0,false
2024-08-01,2023-12-01,Oak Lawn,IL,60453,181,false
2024-08-01,2021-08-01,Desplaines,IL,60016,39,true
2024-08-01,2023-06-01,Ottawa,IL,61350,120,false
2024-08-01,2021-06-01,Chicago,IL,60643,249,false
2024-08-01,2023-09-01,Markham,IL,60428,35,true
2024-08-01,2024-08-01,Minooka,IL,60447,0,false
2024-08-01,2024-08-01,Minooka,IL,60447,0,false
2024-08-01,2023-04-01,Schaumburg,IL,60194,8,true
2024-08-01,2024-07-01,Roselle,IL,60172,44,false
2024-08-01,2024-03-01,Lake Villa,IL,60046,0,false
2024-08-01,2024-03-01,Lake Villa,IL,60046,0,false
2024-08-01,2019-09-01,Beaverville,IL,60912,12,true
2024-08-01,2024-06-01,Melrose Park,IL,60160,9,false
2024-08-01,2024-07-01,Park Ridge,IL,60068,16,false
2024-08-01,2024-06-01,Schaumburg,IL,60173,103,false
2024-08-01,2019-01-01,,CA,,1,false
2024-08-01,2024-07-01,Chicago,IL,60645,286,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-06-01,Harvey,IL,60426,0,false
2024-08-01,2024-04-01,Chicago,IL,61525,421,false
2024-08-01,2023-01-01,Chicago,IL,60632,260,true
2024-08-01,2024-07-01,Chicago,IL,60660,26,false
2024-08-01,2024-07-01,Seattle,WA,98102,16,false
2024-08-01,2024-05-01,Northlake,IL,60164,10,false
2024-08-01,2024-06-01,Waukegan,IL,60087,64,false
2024-08-01,2023-06-01,Palatine,IL,60074,108,false
2024-08-01,2024-08-01,,CA,,75,false
2024-08-01,2024-08-01,Berwyn,IL,60402,169,false
2024-08-01,2023-07-01,Schaumburg,IL,60173,0,false
2024-08-01,2023-07-01,Schaumburg,IL,60173,0,false
2024-08-01,2023-07-01,Schaumburg,IL,60173,0,false
2024-08-01,2024-07-01,Dolton,IL,60419,5,true
2024-08-01,2021-12-01,Richton Park,IL,60471,0,false
2024-08-01,2024-08-01,Astoria,NY,11105,0,false
2024-08-01,2023-11-01,Chicago,IL,60613,1,false
2024-08-01,2018-08-01,Bartlett,IL,60103,18,true
2024-08-01,2023-10-01,Chicago,IL,60612,36,true
2024-08-01,2024-07-01,Schiller Park,IL,60176,103,false
2024-08-01,2015-06-01,Plano,IL,60545,13,false
2024-08-01,2020-11-01,,WA,,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-06-01,Chicago,IL,60644,0,false
2024-08-01,2024-04-01,Lynwood,IL,60411,19,false
2024-08-01,2019-09-01,Monterey Park,CA,91755,0,false
2024-08-01,2016-07-01,Skokie,IL,60077,206,true
2024-08-01,2016-02-01,Chicago,IL,60641,18,true
2024-08-01,2023-10-01,Hoffman Estates,IL,60192,0,false
2024-08-01,2024-08-01,Bolingbrook,IL,60440,3,false
2024-08-01,2023-05-01,Chicago,IL,60638,427,false
2024-08-01,2020-08-01,Chicago,IL,60618,241,false
2024-08-01,2022-08-01,Chicago,IL,60608,0,false
2024-08-01,2022-08-01,Chicago,IL,60608,0,false
2024-08-01,2024-08-01,Lisle,IL,60532,17,false
2024-08-01,2021-10-01,Kng Of Prussa,PA,19406,0,true
2024-08-01,2018-09-01,Evanston,IL,60202,64,true
2024-08-01,2021-03-01,Oak Lawn,IL,60453,0,false
2024-08-01,2024-04-01,Chicago,IL,60645,292,false
2024-08-01,2024-01-01,Chicago,IL,60643,129,false
2024-08-01,2016-10-01,Des Plaines,IL,60016,150,true
2024-08-01,2023-11-01,Hillside,IL,60162,0,false
2024-08-01,2024-06-01,Joliet,IL,60432,83,false
2024-08-01,2021-04-01,Chicago,IL,60659,194,false
2024-08-01,2024-04-01,Wheeling,IL,60090,256,true
2024-08-01,2022-09-01,Woodridge,IL,60517,247,true
2024-08-01,2024-06-01,Chicago,IL,60617,162,false
2024-08-01,2024-07-01,Worth,IL,60482,64,false
2024-08-01,2017-09-01,Cedar Lake,IN,46303,0,false
2024-08-01,2024-02-01,Monsey,NY,10952,141,true
2024-08-01,2024-03-01,Chicago,IL,60629,337,false
2024-08-01,2024-07-01,Chicago,IL,60643,176,false
2024-08-01,2022-05-01,Chicago Ridge,IL,60415,301,true
2024-08-01,2023-08-01,Darien,IL,60561,0,false
2024-08-01,2024-07-01,Bolingbrook,IL,60440,80,false
2024-08-01,2024-07-01,Philadelphia,PA,19116,119,false
2024-08-01,2024-07-01,Chicago,IL,60619,224,false
2024-08-01,2024-04-01,Chicago,IL,60641,9,false
2024-08-01,2022-09-01,Maywood,IL,60153,35,false
2024-08-01,2024-01-01,Mountlake Terrace,WA,98043,0,false
2024-08-01,2024-04-01,,CA,,366,false
2024-08-01,2016-06-01,Skokie,IL,60076,140,true
2024-08-01,2024-06-01,West New York,NJ,07093,136,false
2024-08-01,2024-02-01,Cliffside Park,NJ,07010,100,false
2024-08-01,2024-07-01,,IL,,69,false
2024-08-01,2024-07-01,,IL,,69,false
2024-08-01,2015-12-01,Buffalo Grove,IL,60089,3,false
2024-08-01,2022-12-01,Arlington Heights,IL,60004,0,true
2024-08-01,2023-03-01,Glenview,IL,60025,193,false
2024-08-01,2024-04-01,,WI,,4,false
2024-08-01,2024-08-01,Chicago,IL,60632,24,false
2024-08-01,2024-08-01,Chicago,IL,60632,24,false
2024-08-01,2018-08-01,Chicago,IL,60638,0,true
2024-08-01,2018-08-01,Chicago,IL,60638,0,true
2024-08-01,2018-10-01,Palatine,IL,60074,0,true
2024-08-01,2019-12-01,,NY,,0,false
2024-08-01,2023-01-01,Chicago,IL,60640,74,true
2024-08-01,2024-03-01,Naperville,IL,60540,159,false
2024-08-01,2016-10-01,Westmont,IL,60559,0,true
2024-08-01,2024-05-01,Plainfield,IL,60586,206,false
2024-08-01,2024-03-01,Chicago,IL,60606,50,false
2024-08-01,2019-01-01,Chicago,IL,60606,125,true
2024-08-01,2015-08-01,Niles,IL,60714,303,true
2024-08-01,2016-04-01,Country Club Hills,IL,60478,0,true
2024-08-01,2024-05-01,Bolingbrook,IL,60440,80,false
2024-08-01,2021-07-01,Northlake,IL,60164,34,false
2024-08-01,2024-07-01,,IL,,712,false
2024-08-01,2023-03-01,Lincolnwood,IL,60712,0,false
2024-08-01,2024-06-01,Chicago,IL,60653,186,false
2024-08-01,2023-09-01,Harwood Heights,IL,60706,15,true
2024-08-01,2023-05-01,Wheaton,IL,60187,140,false
2024-08-01,2016-01-01,Chicago,IL,60630,0,true
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2024-07-01,Chicago,IL,60630,0,false
2024-08-01,2019-02-01,Chicago,IL,60606,37,true
2024-08-01,2023-01-01,Des Plaines,IL,60018,374,false
2024-08-01,2021-09-01,Crown Point,IN,46307,333,false
2024-08-01,2017-09-01,Berwyn,IL,60402,107,true
2024-08-01,2017-04-01,,IL,,0,false
2024-08-01,2017-04-01,,IL,,0,false
2024-08-01,2022-08-01,Chicago,IL,60638,34,false
2024-08-01,2021-01-01,Chicago,IL,60606,511,false
2024-08-01,2017-08-01,Chicago,IL,60637,196,true
2024-08-01,2023-06-01,,IA,,51,false
2024-08-01,2024-03-01,Forest Park,IL,60130,0,false
2024-08-01,2019-10-01,,IN,,19,false
2024-08-01,2024-06-01,Chicago,IL,60634,21,false
2024-08-01,2022-11-01,Ingleside,IL,60041,0,true
2024-08-01,2023-10-01,Chicago,IL,60620,70,false
2024-08-01,2023-07-01,Moultrie,GA,31768,10,false
2024-08-01,2021-09-01,Chicago,IL,60652,42,false
2024-08-01,2024-05-01,Lynnwood,WA,98087,222,true
2024-08-01,2018-06-01,Vernon Hills,IL,60061,79,true
2024-08-01,2023-03-01,Carpentersvle,IL,60110,179,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-02-01,Chicago,IL,60626,0,false
2024-08-01,2024-03-01,Deerfield,IL,60015,40,false
2024-08-01,2024-04-01,Winter Park,FL,32789,191,false
2024-08-01,2024-03-01,Bloomingdale,IL,60108,94,false
2024-08-01,2024-04-01,Lansing,IL,60438,7,false
2024-08-01,2015-04-01,Oak Lawn,IL,60453,51,false
2024-08-01,2024-06-01,Chicago,IL,60647,120,false
2024-08-01,2024-02-01,Chicago,IL,60647,194,false
2024-08-01,2022-04-01,Chicago,IL,60659,105,false
2024-08-01,2017-12-01,Naperville,IL,60563,13,true
2024-08-01,2023-09-01,Evanston,IL,60202,0,false
2024-08-01,2023-09-01,Evanston,IL,60202,0,false
2024-08-01,2024-07-01,Des Plaines,IL,60016,205,false
2024-08-01,2024-05-01,Chicago,IL,60616,411,false
2024-08-01,2017-11-01,Rolling Meadows,IL,60008,56,true
2024-08-01,2018-05-01,West Chicago,IL,60185,81,true
2024-08-01,2024-06-01,Palos Hills,IL,60465,342,false
2024-08-01,2020-07-01,Harvey,IL,60426,49,false
2024-08-01,2023-07-01,Grayslake,IL,60030,7,false
2024-08-01,2015-12-01,Cicero,IL,60608,175,true
2024-08-01,2024-07-01,Hickory,IL,60457,32,false
2024-08-01,2024-07-01,,NY,,608,false
2024-08-01,2018-01-01,Chicago,IL,60639,240,false
2024-08-01,2018-01-01,Elk Grove Village,IL,60007,151,true
2024-08-01,2024-06-01,Elmhurst,IL,60126,234,false
2024-08-01,2023-11-01,Chicago,IL,60625,522,false
2024-08-01,2022-12-01,,FL,,273,true
2024-08-01,2017-02-01,Bridgeview,IL,60455,16,true
2024-08-01,2024-06-01,,WI,,83,false
2024-08-01,2014-07-01,Chicago,IL,60630,20,true
2024-08-01,2023-11-01,Chicago,IL,60659,555,true
2024-08-01,2024-04-01,Chicago,IL,60617,190,false
2024-08-01,2024-08-01,Lake Bluff,IL,60044,81,false
2024-08-01,2016-11-01,Sugar Grove,IL,60554,0,true
2024-08-01,2023-11-01,Chicago,IL,60621,135,false
2024-08-01,2018-02-01,Chicago,IL,60641,194,true
2024-08-01,2018-03-01,Chicago,IL,60660,502,true
2024-08-01,2024-07-01,Naperville,IL,60563,20,false
2024-08-01,2024-07-01,Naperville,IL,60563,20,false
2024-08-01,2024-01-01,Chicago,IL,60625,35,false
2024-08-01,2022-11-01,Chicago,IL,60620,0,false
2024-08-01,2023-08-01,Chicago,IL,60645,8,false
2024-08-01,2024-07-01,Mokena,IL,60448,0,false
2024-08-01,2024-07-01,Chicago,IL,60623,430,false
2024-08-01,2023-10-01,Gary,IN,46403,0,false
2024-08-01,2024-03-01,Chicago,IL,60659,396,false
2024-08-01,2020-07-01,Villa Park,IL,60181,18,false
2024-08-01,2024-07-01,Chicago,IL,60628,81,false
2024-08-01,2024-03-01,Villa Park,IL,60181,288,false
2024-08-01,2019-09-01,Chicago,IL,60616,23,false
2024-08-01,2023-04-01,Chicago,IL,60606,23,false
2024-08-01,2020-12-01,Chicago,IL,60637,259,true
2024-08-01,2024-03-01,Chicago,IL,60620,151,false
2024-08-01,2024-02-01,Alsip,IL,60803,93,false
2024-08-01,2024-05-01,Des Plaines,IL,60016,4,false
2024-08-01,2024-05-01,Des Plaines,IL,60016,4,false
2024-08-01,2024-05-01,Des Plaines,IL,60016,4,false
2024-08-01,2017-01-01,Pompano Beach,FL,33062,0,false
2024-08-01,2018-07-01,Chicago,IL,60645,101,true
2024-08-01,2024-05-01,Chicago,IL,60617,89,false
2024-08-01,2019-12-01,Chicago,IL,60651,47,false
2024-08-01,2023-10-01,Romeoiville,IL,60446,0,true
2024-08-01,2024-03-01,Evanston,IL,60201,304,true
2024-08-01,2023-11-01,,CA,,291,true
2024-08-01,2020-10-01,Evergreen Park,IL,60805,428,true
2024-08-01,2024-07-01,Downers Grove,IL,60515,181,false
2024-08-01,2024-07-01,Yorkville,IL,60560,7,false
2024-08-01,2014-08-01,Chicago,IL,60618,616,true
2024-08-01,2024-06-01,Chicago,IL,60649,46,false
2024-08-01,2015-01-01,Glenview,IL,60025,0,false
2024-08-01,2023-06-01,Gary,IN,46408,109,true
2024-08-01,2022-05-01,Arlington Heights,IL,60004,0,true
2024-08-01,2015-11-01,Chicago,IL,60659,205,true
2024-08-01,2024-04-01,Saint  Charles,IL,60174,0,false
2024-08-01,2023-06-01,Chicago,IL,60645,347,false
2024-08-01,2024-07-01,,NJ,,375,false
2024-08-01,2024-06-01,Arlington Heights,IL,60004,101,false
2024-08-01,2022-09-01,Shawnee,KS,66217,0,false
2024-08-01,2022-12-01,Iowa City,IA,52246,0,true
2024-08-01,2019-07-01,,IN,,24,false
2024-08-01,2016-12-01,Skokie,IL,60076,158,true
2024-08-01,2024-04-01,Griffith,IN,46319,246,false
2024-08-01,2024-03-01,Chicago,IL,60616,105,false
2024-08-01,2023-05-01,Chicago,IL,60636,246,false
2024-08-01,2024-06-01,Chicago,IL,60613,537,false
2024-08-01,2020-11-01,Chicago,IL,60606,0,true
2024-08-01,2023-06-01,Dolton,IL,60419,49,false
2024-08-01,2021-09-01,Carpentersville,IL,60110,19,false
2024-08-01,2019-04-01,Bridgeview,IL,60455,14,false
2024-08-01,2019-01-01,Burnham,IL,60633,206,true
2024-08-01,2023-03-01,Oak Lawn,IL,60417,235,false
2024-08-01,2024-02-01,West Springfield,MA,1089,14,false
2024-08-01,2024-04-01,Chicago,IL,60645,37,false
2024-08-01,2024-01-01,Chicago,IL,60659,532,false
2024-08-01,2024-06-01,Chicago,IL,60641,982,false
2024-08-01,2023-10-01,Akron,OH,44307,0,false
2024-08-01,2018-05-01,Chicago,IL,60606,66,true
2024-08-01,2024-06-01,Lockport,IL,60441,13,false
2024-08-01,2023-07-01,Lansing,IL,60438,82,false
2024-08-01,2024-08-01,Chicago,IL,60644,55,true
2024-08-01,2024-06-01,Bolingbrook,IL,60440,47,false
2024-08-01,2022-09-01,Bolingbrook,IL,60440,154,false
2024-08-01,2022-11-01,Chicago,IL,60625,191,true
2024-08-01,2024-08-01,Maywood,IL,60513,0,false
2024-08-01,2019-11-01,Chicago,IL,60652,31,false
2024-08-01,2017-03-01,Chicago,IL,60622,48,true
2024-08-01,2017-05-01,Whiting,IN,46394,0,true
2024-08-01,2023-08-01,Chicago,IL,60606,76,false
2024-08-01,2021-12-01,Chicago,IL,60625,81,false
2024-08-01,2023-07-01,,FL,,28,true
2024-08-01,2024-05-01,Arlington Heights,IL,60004,71,true
2024-08-01,2022-07-01,Kenosha,WI,53142,5,false
2024-08-01,2024-05-01,East Chicago,IN,46312,176,false
2024-08-01,2022-08-01,Winfield,IL,60190,37,false
2024-08-01,2024-02-01,Phoenix,AZ,85019,14,false
2024-08-01,2016-07-01,Brookfield,IL,60513,328,true
2024-08-01,2018-12-01,Chicago,IL,60619,230,true
2024-08-01,2017-06-01,Thornton,IL,60476,90,true
2024-08-01,2024-03-01,Brooklyn,NY,11235,0,false
2024-08-01,2024-05-01,Chicago,IL,60623,58,false
2024-08-01,2015-07-01,Crestwood,IL,60445,0,true
2024-08-01,2023-10-01,Markham,IL,60428,31,false
2024-08-01,2024-06-01,Wheaton,IL,60187,256,false
2024-08-01,2020-12-01,Hanover Park,IL,60133,14,false
2024-08-01,2024-03-01,Matteson,IL,60443,6,false
2024-08-01,2024-06-01,Yorktown,VA,23692,0,false
2024-08-01,2015-12-01,Hawthorn Woods,IL,60047,112,true
2024-08-01,2021-11-01,Dolton,IL,60419,77,false
2024-08-01,2024-05-01,Chicago,IL,60660,342,false
2024-08-01,2024-05-01,Rockdale,IL,60436,0,false
2024-08-01,2018-04-01,South Elgin,IL,60177,0,false
2024-08-01,2023-11-01,Chicago,IL,60618,116,false
2024-08-01,2024-04-01,Chicago,IL,60613,729,false
2024-08-01,2023-10-01,Chicago,IL,60632,361,false
2024-08-01,2024-01-01,Berwyn,IL,60402,217,false
2024-08-01,2024-07-01,Bolingbrook,IL,60440,223,false
2024-08-01,2024-03-01,Naperville,IL,60565,21,false
2024-08-01,2018-05-01,Elmwood Park,IL,60707,222,true
2024-08-01,2024-08-01,Elmhurst,IL,60126,31,false
2024-08-01,2024-08-01,Burnham,IL,60633,37,false
2024-08-01,2024-06-01,Midlothian,IL,60445,161,false
2024-08-01,2023-10-01,Addison,IL,60101,196,false
2024-08-01,2018-07-01,,IL,,1,false
2024-08-01,2023-04-01,Hammond,IN,46324,139,true
2024-08-01,2024-05-01,Hillside,IL,60162,161,false
2024-08-01,2018-08-01,Chicago,IL,60629,157,true
2024-08-01,2023-09-01,Chicago,IL,60637,151,false
2024-08-01,2024-08-01,Chicago,IL,60629,504,false
2024-08-01,2024-07-01,Chicago,IL,60625,176,false
2024-08-01,2018-04-01,Geneva,IL,60134,108,true
2024-08-01,2022-01-01,Chicago,IL,60645,5,true
2024-08-01,2018-07-01,Palatine,IL,60067,2,false
2024-08-01,2024-03-01,Frankfort,IL,60423,0,false
2024-08-01,2023-05-01,Plainfield,IL,60586,115,false
2024-08-01,2024-01-01,Rolling Meadows,IL,60008,41,false
2024-08-01,2024-07-01,Chicago,IL,60606,101,false
2024-08-01,2015-05-01,Chicago,IL,60632,0,true
2024-08-01,2016-08-01,Skokie,IL,60077,79,true
2024-08-01,2021-04-01,Chicago,IL,60624,196,false
2024-08-01,2016-11-01,Matteson,IL,60443,1,true
2024-08-01,2019-07-01,Des Plaines,IL,60016,153,true
2024-08-01,2022-06-01,Chicago,IL,60632,207,true
2024-08-01,2024-07-01,Chicago,IL,60642,72,false
2024-08-01,2019-10-01,Mundelein,IL,60060,0,true
2024-08-01,2024-02-01,Chicago,IL,60630,115,true
2024-08-01,2023-08-01,Deerfield,IL,60015,0,false
2024-08-01,2024-02-01,Chicago,IL,60629,16,false
2024-08-01,2023-05-01,Hoffman Estates,IL,60169,1,false
2024-08-01,2022-10-01,Schaumburg,IL,60193,111,false
2024-08-01,2023-06-01,Chicago,IL,60660,152,false
2024-08-01,2024-05-01,Fremont,CA,94536,78,false
2024-08-01,2024-01-01,Sleepy Hollow,IL,60118,213,true
2024-08-01,2024-02-01,Chicago,IL,60632,27,true
2024-08-01,2024-06-01,Bolingbrook,IL,60440,192,false
2024-08-01,2019-08-01,Summit,IL,60501,104,false
2024-08-01,2022-07-01,Elgin,IL,60120,14,false
2024-08-01,2024-03-01,Holly Springs,NC,27540,39,false
2024-08-01,2024-06-01,Chicago,IL,60616,5,false
2024-08-01,2024-06-01,Chicago,IL,60616,5,false
2024-08-01,2024-03-01,Chicago,IL,60633,0,false
2024-08-01,2022-02-01,Justice,IL,60458,0,false
2024-08-01,2024-02-01,Elmhurst,NY,11373,76,true
2024-08-01,2024-06-01,Chicago,IL,60647,127,false
2024-08-01,2024-03-01,Chicago,IL,60707,0,false
2024-08-01,2024-03-01,Chicago,IL,60707,0,false
2024-08-01,2024-03-01,Chicago,IL,60707,0,false
2024-08-01,2024-03-01,Chicago,IL,60707,0,false
2024-08-01,2024-03-01,Chicago,IL,60707,0,false
2024-08-01,2023-08-01,Chicago,IL,60660,507,true
2024-08-01,2017-01-01,Waukegan,IL,60085,163,true
2024-08-01,2024-06-01,Wheeling,IL,60090,35,false
2024-08-01,2023-12-01,Chicago,IL,60612,14,false
2024-08-01,2023-12-01,Orland Park,IL,60467,28,false
2024-08-01,2023-11-01,Schaumburg,IL,60195,3,false
2024-08-01,2019-03-01,Chicago,IL,60608,0,true
2024-08-01,2024-07-01,Naperville,IL,60563,,true
2024-08-01,2020-06-01,Chicago,IL,60621,31,true
